GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
54539	1.87e-01	1.03e-01	0.2041	1.6321072	0.3331597	761.73	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11
57730	1.87e-01	1.03e-01	0.1587	-1.6314751	-0.25884611	4113.55	ANKRD36B	ankyrin repeat domain 36B
26225	1.87e-01	1.03e-01	0.2754	1.6314982	0.44934991	2192.12	ARL5A	ADP ribosylation factor like GTPase 5A
105379173	1.87e-01	1.03e-01	0.2008	-1.6314986	-0.32767799	491.03	LOC105379173	uncharacterized LOC105379173
4068	1.87e-01	1.03e-01	0.3309	1.631506	0.53983435	12.03	SH2D1A	SH2 domain containing 1A
342865	1.87e-01	1.03e-01	0.5264	-1.6313097	-0.85871166	686.75	VSTM2B	V-set and transmembrane domain containing 2B
6741	1.87e-01	1.03e-01	0.2076	1.6311748	0.33859414	1250.51	SSB	small RNA binding exonuclease protection factor La
351	1.87e-01	1.03e-01	0.1673	-1.631127	-0.27291028	18180.72	APP	amyloid beta precursor protein
10744	1.87e-01	1.03e-01	0.3118	-1.6310692	-0.5086346	15.62	PTTG2	pituitary tumor-transforming 2
23174	1.87e-01	1.03e-01	0.1274	1.6310334	0.2078102	1579.55	ZCCHC14	zinc finger CCHC-type containing 14
4549	1.87e-01	1.03e-01	0.6398	-1.6304858	-1.04321398	1415171.54	RNR1	s-rRNA
150678	1.87e-01	1.03e-01	0.2227	-1.6304388	-0.36312643	527.7	COPS9	COP9 signalosome subunit 9
79370	1.87e-01	1.03e-01	0.3062	1.630348	0.49929407	74.4	BCL2L14	BCL2 like 14
100131347	1.87e-01	1.03e-01	0.2622	1.6303676	0.42754318	47.81	RDM1P5	RDM1 pseudogene 5
56917	1.87e-01	1.03e-01	0.3339	-1.6302754	-0.5443934	946.7	MEIS3	Meis homeobox 3
10865	1.87e-01	1.03e-01	0.3378	1.6301579	0.55071166	693.74	ARID5A	AT-rich interaction domain 5A
4331	1.87e-01	1.03e-01	0.2244	-1.6301511	-0.36578702	759.36	MNAT1	MNAT1 component of CDK activating kinase
107985923	1.87e-01	1.03e-01	0.2421	1.629933	0.39461681	26.18	LOC107985923	uncharacterized LOC107985923
107984248	1.87e-01	1.03e-01	0.2353	-1.6298725	-0.38345864	92.91	LOC107984248	replaced by ID 729262
28978	1.87e-01	1.03e-01	0.2677	-1.6298295	-0.43627187	428.95	TMEM14A	transmembrane protein 14A
4199	1.88e-01	1.03e-01	0.3424	-1.6296984	-0.55799119	659.94	ME1	malic enzyme 1
594	1.88e-01	1.03e-01	0.27	1.6292662	0.43988294	1839.87	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
8848	1.88e-01	1.03e-01	0.1822	-1.6292504	-0.29688124	7474.34	TSC22D1	TSC22 domain family member 1
22824	1.88e-01	1.03e-01	0.2409	-1.6291072	-0.39247351	1723.85	HSPA4L	heat shock protein family A (Hsp70) member 4 like
130940	1.88e-01	1.03e-01	0.2861	-1.6290541	-0.46600337	159.79	CCDC148	coiled-coil domain containing 148
7920	1.88e-01	1.03e-01	0.1463	1.6290256	0.23838731	875.29	ABHD16A	abhydrolase domain containing 16A, phospholipase
94239	1.88e-01	1.03e-01	0.1627	1.6289194	0.26507846	5146.97	H2AZ2	H2A.Z variant histone 2
100874226	1.88e-01	1.03e-01	0.385	-1.6284126	-0.62699228	11.73	ARHGEF7-AS1	ARHGEF7 antisense RNA 1
10169	1.88e-01	1.03e-01	0.1898	1.6284025	0.30904327	1658.27	SERF2	small EDRK-rich factor 2
102724591	1.88e-01	1.03e-01	0.2018	-1.628223	-0.32850188	19.42	LOC102724591	uncharacterized LOC102724591
105378548	1.88e-01	1.03e-01	0.49	-1.6281517	-0.79775085	104.06	LOC105378548	uncharacterized LOC105378548
5918	1.88e-01	1.04e-01	0.2242	1.6280184	0.36498132	85.64	RARRES1	retinoic acid receptor responder 1
138162	1.88e-01	1.04e-01	0.2562	1.6280043	0.41707111	53.59	PIERCE1	piercer of microtubule wall 1
101929846	1.88e-01	1.04e-01	0.2606	1.6277776	0.42416989	13.92	LOC101929846	uncharacterized LOC101929846
10620	1.88e-01	1.04e-01	0.2197	1.6277372	0.35765127	192.97	ARID3B	AT-rich interaction domain 3B
90273	1.88e-01	1.04e-01	0.3097	1.6276915	0.50410334	57.51	CEACAM21	CEA cell adhesion molecule 21
107985088	1.88e-01	1.04e-01	0.5939	1.6272663	0.96650925	113.67	LOC107985088	uncharacterized LOC107985088
63922	1.88e-01	1.04e-01	0.3213	1.6271495	0.52286764	319.74	CHTF18	chromosome transmission fidelity factor 18
56832	1.88e-01	1.04e-01	0.3369	-1.6269909	-0.54812073	83.83	IFNK	interferon kappa
100129792	1.88e-01	1.04e-01	0.4458	-1.6267627	-0.7251646	2711.49	CCDC152	coiled-coil domain containing 152
4162	1.88e-01	1.04e-01	0.2401	1.6267118	0.39054815	2508.45	MCAM	melanoma cell adhesion molecule
64839	1.88e-01	1.04e-01	0.1815	-1.6265567	-0.29524043	1920.89	FBXL17	F-box and leucine rich repeat protein 17
79598	1.88e-01	1.04e-01	0.2213	-1.626448	-0.35997037	1909.06	CEP97	centrosomal protein 97
105375846	1.89e-01	1.04e-01	0.314	1.6262192	0.5105952	12.87	LOC105375846	uncharacterized LOC105375846
92840	1.89e-01	1.04e-01	0.2879	-1.6262637	-0.46816091	120.78	REEP6	receptor accessory protein 6
284323	1.89e-01	1.04e-01	0.1811	1.6263135	0.29451981	1044.15	ZNF780A	zinc finger protein 780A
100132273	1.89e-01	1.04e-01	0.2063	-1.6262361	-0.33543095	257.8	NDUFA6-DT	NDUFA6 divergent transcript
102724360	1.89e-01	1.04e-01	0.2822	1.626141	0.45893321	21.69	HOMER3-AS1	HOMER3 antisense RNA 1
253827	1.89e-01	1.04e-01	0.3013	1.626083	0.4899027	545.7	MSRB3	methionine sulfoxide reductase B3
105378039	1.89e-01	1.04e-01	0.2244	1.6260404	0.36490177	45.39	LOC105378039	uncharacterized LOC105378039
3092	1.89e-01	1.04e-01	0.2484	1.6259365	0.40385854	4549.26	HIP1	huntingtin interacting protein 1
7936	1.89e-01	1.04e-01	0.1629	1.6258019	0.26480739	910.76	NELFE	negative elongation factor complex member E
392255	1.89e-01	1.04e-01	0.6126	1.6255793	0.99583972	29.81	GDF6	growth differentiation factor 6
594837	1.89e-01	1.04e-01	0.2502	1.6255298	0.4067793	11.95	SNORD101	small nucleolar RNA, C/D box 101
105375631	1.89e-01	1.04e-01	0.2144	1.625416	0.3485576	58.55	LOC105375631	LINE-1 retrotransposable element ORF2 protein-like
157567	1.89e-01	1.04e-01	0.2859	-1.6254362	-0.46465664	1157.35	ANKRD46	ankyrin repeat domain 46
54868	1.89e-01	1.04e-01	0.2107	1.6254826	0.34248554	641.16	TMEM104	transmembrane protein 104
2864	1.89e-01	1.04e-01	0.7892	-1.6252458	-1.28262317	14.28	FFAR1	free fatty acid receptor 1
100128288	1.89e-01	1.04e-01	0.2202	1.6250842	0.35781731	153.38	LOC100128288	uncharacterized LOC100128288
359821	1.89e-01	1.04e-01	0.2031	1.624735	0.32993558	22.19	MRPL42P5	mitochondrial ribosomal protein L42 pseudogene 5
100506462	1.89e-01	1.04e-01	0.2324	-1.6246607	-0.3776206	26.97	SRD5A3-AS1	SRD5A3 antisense RNA 1
7469	1.89e-01	1.04e-01	0.1602	1.6246144	0.26021066	570.16	NELFA	negative elongation factor complex member A
1112	1.89e-01	1.04e-01	0.1313	1.6245731	0.21337312	2491.31	FOXN3	forkhead box N3
440145	1.89e-01	1.04e-01	0.3744	-1.6244836	-0.60817319	269.02	MZT1	mitotic spindle organizing protein 1
100861519	1.89e-01	1.04e-01	0.4795	1.6242327	0.7787533	42.8	GDNF-AS1	GDNF antisense RNA 1
1548	1.89e-01	1.04e-01	0.4083	-1.6241669	-0.66321524	71.43	CYP2A6	cytochrome P450 family 2 subfamily A member 6
100129195	1.89e-01	1.04e-01	0.1252	1.6238179	0.20330291	147.68	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
7169	1.89e-01	1.04e-01	0.3621	1.6236732	0.58789209	674.45	TPM2	tropomyosin 2
400673	1.89e-01	1.04e-01	0.2388	1.6236095	0.38766115	210.4	VMAC	vimentin type intermediate filament associated coiled-coil protein
112268292	1.89e-01	1.04e-01	0.5346	-1.6235346	-0.86794605	131.61	LOC112268292	
7371	1.89e-01	1.04e-01	0.2163	1.623444	0.35119687	692.58	UCK2	uridine-cytidine kinase 2
107984341	1.89e-01	1.05e-01	0.3428	-1.6231688	-0.55645302	12.5	LOC107984341	uncharacterized LOC107984341
105375417	1.89e-01	1.05e-01	0.3614	1.6226905	0.58647504	13.62	LOC105375417	
101928504	1.89e-01	1.05e-01	0.2477	-1.6226966	-0.40189976	34	GTF2A1-AS1	GTF2A1 antisense RNA 1
728034	1.90e-01	1.05e-01	0.1575	-1.6219392	-0.25546387	631.76	BMS1P23	BMS1 pseudogene 23
55361	1.90e-01	1.05e-01	0.1615	-1.621737	-0.26194909	737.47	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha
105370846	1.90e-01	1.05e-01	0.2691	1.6214245	0.43636778	161.54	LOC105370846	uncharacterized LOC105370846
84988	1.90e-01	1.05e-01	0.2047	1.6209486	0.33173586	755.44	PPP1R16A	protein phosphatase 1 regulatory subunit 16A
26804	1.90e-01	1.05e-01	0.285	1.6208975	0.46197426	16.63	SNORD45B	small nucleolar RNA, C/D box 45B
81691	1.90e-01	1.05e-01	0.3077	1.620779	0.4987813	142.16	REXO5	RNA exonuclease 5
29841	1.90e-01	1.05e-01	0.2518	-1.6206739	-0.40804819	132	GRHL1	grainyhead like transcription factor 1
51622	1.90e-01	1.05e-01	0.2349	1.6205852	0.38066898	791.65	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
100462981	1.90e-01	1.05e-01	0.6219	-1.6204756	-1.00771593	610.78	MTRNR2L2	MT-RNR2 like 2 (pseudogene)
84265	1.90e-01	1.05e-01	0.1647	1.6202136	0.26691068	300.38	POLR3GL	RNA polymerase III subunit GL
101929540	1.90e-01	1.05e-01	0.2433	-1.6200073	-0.39422218	98.28	LOC101929540	uncharacterized LOC101929540
2702	1.90e-01	1.05e-01	0.3807	-1.6197552	-0.61660354	40.89	GJA5	gap junction protein alpha 5
92906	1.90e-01	1.05e-01	0.2471	1.619733	0.4001961	1342.79	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like
103504731	1.90e-01	1.05e-01	0.346	-1.6196778	-0.5603711	377.32	MIR3648-2	microRNA 3648-2
23484	1.91e-01	1.05e-01	0.2729	1.6190489	0.44186547	1119.5	LEPROTL1	leptin receptor overlapping transcript like 1
107984501	1.91e-01	1.05e-01	0.2937	1.6188396	0.47547163	47.29	LOC107984501	uncharacterized LOC107984501
106699570	1.91e-01	1.06e-01	0.2682	1.6182336	0.43405796	16.17	DYNC1LI2-DT	DYNC1LI2 divergent transcript
51247	1.91e-01	1.06e-01	0.2515	-1.6178385	-0.40682647	1541.74	PAIP2	poly(A) binding protein interacting protein 2
5192	1.91e-01	1.06e-01	0.1471	1.617698	0.23799301	678.27	PEX10	peroxisomal biogenesis factor 10
112267984	1.91e-01	1.06e-01	0.4118	1.6175758	0.66616195	27.84	LOC112267984	uncharacterized LOC112267984
112268054	1.91e-01	1.06e-01	0.3232	1.6174389	0.52275999	14.45	LOC112268054	
105372485	1.91e-01	1.06e-01	0.2382	-1.6171995	-0.38519649	68.18	LOC105372485	uncharacterized LOC105372485
8404	1.91e-01	1.06e-01	0.248	-1.617101	-0.40109935	51925.38	SPARCL1	SPARC like 1
101926886	1.91e-01	1.06e-01	0.2492	-1.6170449	-0.40290935	32.6	LOC101926886	
150962	1.91e-01	1.06e-01	0.1974	1.6167125	0.31920926	325.12	PUS10	pseudouridine synthase 10
102724135	1.91e-01	1.06e-01	0.3064	1.6167352	0.49532937	279.26	LOC102724135	uncharacterized LOC102724135
100130148	1.91e-01	1.06e-01	0.3357	-1.6167189	-0.5428075	129.09	MAPT-IT1	MAPT intronic transcript 1
1479	1.91e-01	1.06e-01	0.1693	1.6165849	0.27366958	619.22	CSTF3	cleavage stimulation factor subunit 3
440028	1.91e-01	1.06e-01	0.2733	1.6164355	0.44169411	15.99	LINC02709	long intergenic non-protein coding RNA 2709
79742	1.91e-01	1.06e-01	0.2514	-1.6164526	-0.40643814	492.55	DIPK2B	divergent protein kinase domain 2B
9678	1.91e-01	1.06e-01	0.1801	1.6162926	0.29101928	3132.2	PHF14	PHD finger protein 14
64318	1.91e-01	1.06e-01	0.2422	1.6163294	0.39153151	646.6	NOC3L	NOC3 like DNA replication regulator
107985120	1.91e-01	1.06e-01	0.2583	1.6163624	0.41756516	209.39	LOC107985120	
4585	1.92e-01	1.06e-01	0.4927	-1.6160841	-0.79619164	52.98	MUC4	mucin 4, cell surface associated
1051	1.92e-01	1.06e-01	0.3628	1.6155131	0.58606796	405.93	CEBPB	CCAAT enhancer binding protein beta
64750	1.92e-01	1.06e-01	0.1601	1.6154686	0.25855769	1313.06	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
9159	1.92e-01	1.06e-01	0.2167	1.6151218	0.34995987	1174.49	PCSK7	proprotein convertase subtilisin/kexin type 7
283177	1.92e-01	1.06e-01	0.2997	-1.6150292	-0.48402863	72.51	B3GAT1-DT	B3GAT1 divergent transcript
7579	1.92e-01	1.06e-01	0.1149	1.614663	0.18557108	569.73	ZSCAN20	zinc finger and SCAN domain containing 20
3972	1.92e-01	1.06e-01	0.3838	1.6144866	0.6195751	17.63	LHB	luteinizing hormone subunit beta
100133172	1.92e-01	1.06e-01	0.2449	-1.6143118	-0.395379	151.88	FAM66A	family with sequence similarity 66 member A
79017	1.92e-01	1.07e-01	0.242	1.6137641	0.39059873	427.7	GGCT	gamma-glutamylcyclotransferase
197258	1.93e-01	1.07e-01	0.1269	1.6133452	0.20481303	626.52	FCSK	fucose kinase
83448	1.93e-01	1.07e-01	0.2004	1.6132099	0.32329643	1604.76	PUS7L	pseudouridine synthase 7 like
107985119	1.93e-01	1.07e-01	0.3011	-1.6128577	-0.48561029	48.25	LOC107985119	uncharacterized LOC107985119
127003	1.93e-01	1.07e-01	0.3304	1.612483	0.53273041	58.5	CFAP276	cilia and flagella associated protein 276
4862	1.93e-01	1.07e-01	0.3075	-1.6120092	-0.49561972	700.02	NPAS2	neuronal PAS domain protein 2
55175	1.93e-01	1.07e-01	0.1887	-1.6118286	-0.30422067	1826.67	KLHL11	kelch like family member 11
2551	1.93e-01	1.07e-01	0.2785	1.6115416	0.4488696	1052.1	GABPA	GA binding protein transcription factor subunit alpha
8878	1.93e-01	1.07e-01	0.2621	1.61132	0.42225667	5167.01	SQSTM1	sequestosome 1
107984826	1.93e-01	1.07e-01	0.3839	-1.6111416	-0.61843969	55.87	LOC107984826	
6189	1.93e-01	1.07e-01	0.3925	1.6109017	0.63232971	6258.03	RPS3A	ribosomal protein S3A
100507091	1.93e-01	1.07e-01	0.3787	-1.6108222	-0.61004642	32.94	PITPNM2-AS1	PITPNM2 antisense RNA 1
100134869	1.94e-01	1.07e-01	0.1974	1.6102616	0.31791605	100.06	UBE2Q2P2	UBE2Q2 pseudogene 2
57191	1.94e-01	1.07e-01	0.1975	1.6102469	0.31798972	146.84	VN1R1	vomeronasal 1 receptor 1
51131	1.94e-01	1.07e-01	0.2206	1.6102098	0.35516942	192.23	PHF11	PHD finger protein 11
548593	1.94e-01	1.07e-01	0.2187	1.6099453	0.35210195	217.19	SLX1A	SLX1 homolog A, structure-specific endonuclease subunit
100505681	1.94e-01	1.07e-01	0.1103	-1.6097434	-0.17749517	170.51	NAPA-AS1	NAPA antisense RNA 1
124	1.94e-01	1.08e-01	0.4152	1.6095245	0.66830429	12.5	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
84892	1.94e-01	1.08e-01	0.1669	1.6094015	0.26860358	853.55	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
26515	1.94e-01	1.08e-01	0.0798	-1.6092184	-0.12846922	1075.72	TIMM10B	translocase of inner mitochondrial membrane 10B
55125	1.94e-01	1.08e-01	0.1551	-1.6092817	-0.24958941	3043.46	CEP192	centrosomal protein 192
128414	1.94e-01	1.08e-01	0.5156	1.6092474	0.82964946	1070.43	NKAIN4	sodium/potassium transporting ATPase interacting 4
26086	1.94e-01	1.08e-01	0.2929	1.609063	0.47123661	1588.77	GPSM1	G protein signaling modulator 1
89883	1.94e-01	1.08e-01	0.5751	-1.6090009	-0.92531745	21.32	OR6W1P	olfactory receptor family 6 subfamily W member 1 pseudogene
115	1.94e-01	1.08e-01	0.2374	-1.6089498	-0.38204227	1107.83	ADCY9	adenylate cyclase 9
57560	1.94e-01	1.08e-01	0.211	-1.6088665	-0.33950387	847.61	IFT80	intraflagellar transport 80
7779	1.94e-01	1.08e-01	0.2485	1.6088117	0.39983464	1404.3	SLC30A1	solute carrier family 30 member 1
169436	1.94e-01	1.08e-01	0.2418	-1.6087008	-0.38898173	124.25	STKLD1	serine/threonine kinase like domain containing 1
100886964	1.94e-01	1.08e-01	0.5239	-1.6085593	-0.84275145	123.78	PTCSC3	papillary thyroid carcinoma susceptibility candidate 3
105379880	1.94e-01	1.08e-01	0.3132	-1.6084931	-0.50376751	28.95	LOC105379880	
5753	1.94e-01	1.08e-01	0.3132	-1.6082096	-0.50375673	70.58	PTK6	protein tyrosine kinase 6
255919	1.94e-01	1.08e-01	0.2391	1.6078991	0.38442278	354.65	CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1
105372494	1.94e-01	1.08e-01	0.2639	1.6072702	0.4241511	21.06	LOC105372494	
1746	1.94e-01	1.08e-01	0.4652	-1.6071679	-0.74759818	22.73	DLX2	distal-less homeobox 2
54931	1.94e-01	1.08e-01	0.3144	1.6071617	0.50522175	315.91	TRMT10C	tRNA methyltransferase 10C, mitochondrial RNase P subunit
130026	1.95e-01	1.08e-01	0.1383	-1.6069413	-0.22219146	1406.51	ICA1L	islet cell autoantigen 1 like
107986774	1.95e-01	1.08e-01	0.4302	-1.606851	-0.69131177	13.82	LOC107986774	uncharacterized LOC107986774
5368	1.95e-01	1.08e-01	0.5395	-1.6068108	-0.86695398	63.33	PNOC	prepronociceptin
5694	1.95e-01	1.08e-01	0.2319	1.6068612	0.37256167	936.85	PSMB6	proteasome 20S subunit beta 6
112268251	1.95e-01	1.08e-01	0.213	1.6068475	0.34233307	35.42	LOC112268251	uncharacterized LOC112268251
55683	1.95e-01	1.08e-01	0.0927	1.6066822	0.14898784	1906.81	KANSL3	KAT8 regulatory NSL complex subunit 3
788	1.95e-01	1.08e-01	0.2444	1.606652	0.39273512	346.01	SLC25A20	solute carrier family 25 member 20
4810	1.95e-01	1.08e-01	0.28	-1.6064028	-0.44982051	550.12	NHS	NHS actin remodeling regulator
127933	1.95e-01	1.08e-01	0.2171	-1.6062382	-0.3487911	3835.83	UHMK1	U2AF homology motif kinase 1
11103	1.95e-01	1.08e-01	0.2377	1.6059453	0.38179194	1557.13	KRR1	KRR1 small subunit processome component homolog
5569	1.95e-01	1.08e-01	0.3269	-1.6057983	-0.52486038	1604.71	PKIA	cAMP-dependent protein kinase inhibitor alpha
6675	1.95e-01	1.08e-01	0.2326	1.6054597	0.37337151	626.21	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1
55602	1.95e-01	1.08e-01	0.2497	1.6054715	0.40088493	559.92	CDKN2AIP	CDKN2A interacting protein
105379337	1.95e-01	1.08e-01	0.3393	1.6052521	0.5447264	36.36	LOC105379337	
107984504	1.95e-01	1.08e-01	0.4928	-1.6051173	-0.79101215	31.09	CPNE8-AS1	CPNE8 antisense RNA 1
112268317	1.95e-01	1.09e-01	0.1453	-1.6048359	-0.23320909	47.64	LOC112268317	extensin-like
100996455	1.95e-01	1.09e-01	0.2707	1.6047759	0.43433758	33.05	LINC02724	long intergenic non-protein coding RNA 2724
105377395	1.95e-01	1.09e-01	0.4129	-1.6045783	-0.66247437	18.65	LOC105377395	uncharacterized LOC105377395
326342	1.95e-01	1.09e-01	0.4573	1.6046076	0.73384782	58.15	ADGRE4P	adhesion G protein-coupled receptor E4, pseudogene
101930114	1.95e-01	1.09e-01	0.338	-1.6040718	-0.54217478	12.87	HSD11B1-AS1	HSD11B1 antisense RNA 1
101928043	1.95e-01	1.09e-01	0.3363	1.6038553	0.53945051	12.59	LINC01635	long intergenic non-protein coding RNA 1635
80781	1.96e-01	1.09e-01	0.3622	1.6036862	0.58092415	1828.01	COL18A1	collagen type XVIII alpha 1 chain
54971	1.96e-01	1.09e-01	0.1157	1.6036131	0.18557406	480.08	BANP	BTG3 associated nuclear protein
5105	1.96e-01	1.09e-01	0.539	-1.6034025	-0.8642324	12.21	PCK1	phosphoenolpyruvate carboxykinase 1
2329	1.96e-01	1.09e-01	0.3183	1.6026443	0.51014404	111.24	FMO4	flavin containing dimethylaniline monoxygenase 4
6917	1.96e-01	1.09e-01	0.2546	1.6025026	0.40796844	2340.83	TCEA1	transcription elongation factor A1
105375560	1.96e-01	1.09e-01	0.4717	1.6024079	0.75584733	16.98	LOC105375560	
9452	1.96e-01	1.09e-01	0.3804	1.6023004	0.60952044	1427.09	ITM2A	integral membrane protein 2A
105375999	1.96e-01	1.09e-01	0.5261	-1.6018389	-0.84271274	60.72	LOC105375999	uncharacterized LOC105375999
105376176	1.96e-01	1.09e-01	0.217	1.6016045	0.3475893	19.17	LOC105376176	uncharacterized LOC105376176
9894	1.96e-01	1.09e-01	0.1798	1.6014102	0.28789633	602.16	TELO2	telomere maintenance 2
5049	1.96e-01	1.09e-01	0.1996	-1.6012869	-0.3196501	3753.98	PAFAH1B2	platelet activating factor acetylhydrolase 1b catalytic subunit 2
54581	1.96e-01	1.09e-01	0.1176	1.6012547	0.18824135	639.27	SCAND2P	SCAN domain containing 2 pseudogene
107984665	1.96e-01	1.09e-01	0.1639	1.6011662	0.26239411	20.95	LOC107984665	
23211	1.96e-01	1.09e-01	0.2018	1.6009974	0.32307899	1334.74	ZC3H4	zinc finger CCCH-type containing 4
4697	1.96e-01	1.09e-01	0.3064	-1.6006885	-0.49038555	2961.1	NDUFA4	NDUFA4 mitochondrial complex associated
105371050	1.97e-01	1.10e-01	0.2954	1.6000157	0.47268245	32.01	LOC105371050	uncharacterized LOC105371050
57537	1.97e-01	1.10e-01	0.4158	-1.5999258	-0.66522767	1314.8	SORCS2	sortilin related VPS10 domain containing receptor 2
105376805	1.97e-01	1.10e-01	0.2807	1.599841	0.44906472	54.8	LOC105376805	uncharacterized LOC105376805
414241	1.97e-01	1.10e-01	0.1959	1.599713	0.31335922	49.13	SHLD2P1	shieldin complex subunit 2 pseudogene 1
105370525	1.97e-01	1.10e-01	0.3543	1.5993555	0.56669158	240.37	LOC105370525	uncharacterized LOC105370525
100996716	1.97e-01	1.10e-01	0.1718	1.599143	0.27468187	185.06	SEC22B2P	SEC22 homolog B2, pseudogene
348094	1.97e-01	1.10e-01	0.2323	-1.5990521	-0.37139053	291.54	ANKDD1A	ankyrin repeat and death domain containing 1A
728613	1.97e-01	1.10e-01	0.1387	1.5988191	0.22171433	254.17	PDCD6P1	PDCD6 pseudogene 1
106144526	1.97e-01	1.10e-01	0.3225	-1.5987245	-0.5156056	81.31	PLA2G4C-AS1	PLA2G4C antisense RNA 1
5016	1.97e-01	1.10e-01	0.3016	-1.5985078	-0.48213689	170.61	OVGP1	oviductal glycoprotein 1
284	1.97e-01	1.10e-01	0.4694	1.5985048	0.75031984	329.37	ANGPT1	angiopoietin 1
677802	1.97e-01	1.10e-01	0.3237	-1.5983036	-0.51740301	16.14	SNORA14B	small nucleolar RNA, H/ACA box 14B
389633	1.97e-01	1.10e-01	0.3755	-1.5983389	-0.60014724	157.52	FAM90A25P	Putative protein FAM90A2P
105375918	1.97e-01	1.10e-01	0.2827	-1.5982686	-0.45185825	29.08	LOC105375918	uncharacterized LOC105375918
6383	1.97e-01	1.10e-01	0.3744	1.5983416	0.59839365	1355.43	SDC2	syndecan 2
5147	1.97e-01	1.10e-01	0.2162	1.5981058	0.34558852	520.69	PDE6D	phosphodiesterase 6D
55794	1.97e-01	1.10e-01	0.1841	1.5979761	0.29418109	181.29	DDX28	DEAD-box helicase 28
10749	1.97e-01	1.10e-01	0.282	-1.59793	-0.45062998	5452.24	KIF1C	kinesin family member 1C
79948	1.97e-01	1.10e-01	0.2102	1.5977322	0.33589649	465.66	PLPPR3	phospholipid phosphatase related 3
56848	1.97e-01	1.10e-01	0.1825	-1.5975621	-0.29151632	676.75	SPHK2	sphingosine kinase 2
126006	1.97e-01	1.10e-01	0.3483	1.5974707	0.55635892	36.51	PCP2	Purkinje cell protein 2
646762	1.98e-01	1.10e-01	0.2138	1.597261	0.34151464	659.28	LOC646762	uncharacterized LOC646762
100189399	1.98e-01	1.10e-01	0.6151	1.5971752	0.98241663	35.77	TRK-CTT2-2	tRNA-Lys (anticodon CTT) 2-2
3992	1.98e-01	1.10e-01	0.2278	-1.5971531	-0.36384488	3309.7	FADS1	fatty acid desaturase 1
84461	1.98e-01	1.10e-01	0.1692	-1.5970397	-0.27014034	1399.53	NEURL4	neuralized E3 ubiquitin protein ligase 4
23145	1.98e-01	1.10e-01	0.3848	-1.5965244	-0.6143002	510.54	SSPOP	SCO-spondin, pseudogene
50804	1.98e-01	1.10e-01	0.1856	1.5965436	0.29630776	2122.14	MYEF2	myelin expression factor 2
170688	1.98e-01	1.10e-01	0.2724	1.5964608	0.43494337	539.07	NUDT4P2	nudix hydrolase 4 pseudogene 2
112267951	1.98e-01	1.10e-01	0.3936	-1.5961878	-0.6283351	65.17	LOC112267951	
55049	1.98e-01	1.10e-01	0.11	-1.5961327	-0.17561661	604.5	REX1BD	required for excision 1-B domain containing
79921	1.98e-01	1.11e-01	0.1368	-1.5959122	-0.218351	994.2	TCEAL4	transcription elongation factor A like 4
4638	1.98e-01	1.11e-01	0.3461	-1.595595	-0.55221734	3713.95	MYLK	myosin light chain kinase
54808	1.98e-01	1.11e-01	0.1048	-1.5953956	-0.16713072	1529.76	DYM	dymeclin
83658	1.98e-01	1.11e-01	0.1285	-1.5953122	-0.20497002	1566.65	DYNLRB1	dynein light chain roadblock-type 1
137994	1.98e-01	1.11e-01	0.208	1.5952343	0.33183022	247.92	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
1027	1.98e-01	1.11e-01	0.239	-1.5948533	-0.38119411	1706.19	CDKN1B	cyclin dependent kinase inhibitor 1B
113763	1.98e-01	1.11e-01	0.3491	1.5944885	0.5566859	53.36	ZBED10P	zinc finger BED-type containing 10, pseudogene
148413	1.99e-01	1.11e-01	0.1233	1.5942035	0.19662944	450.77	MRPL20-AS1	MRPL20 antisense RNA 1
101929472	1.99e-01	1.11e-01	0.3331	1.5942104	0.53101084	18.1	CTD-2350J17.1	uncharacterized LOC101929472
107986447	1.99e-01	1.11e-01	0.2939	1.5937226	0.46842392	22.2	PPIC-AS1	PPIC antisense RNA 1
11153	1.99e-01	1.11e-01	0.1902	1.5936384	0.30311771	430.13	FICD	FIC domain protein adenylyltransferase
100288198	1.99e-01	1.11e-01	0.1733	1.5932477	0.27611884	209.07	HMGN3-AS1	HMGN3 antisense RNA 1
2949	1.99e-01	1.11e-01	0.5805	-1.5930445	-0.92483465	186.15	GSTM5	glutathione S-transferase mu 5
51274	1.99e-01	1.11e-01	0.1965	1.5931155	0.31305849	1837.68	KLF3	KLF transcription factor 3
101929475	1.99e-01	1.11e-01	0.1983	1.5930217	0.31587656	36.64	ITGB1-DT	ITGB1 divergent transcript
102466864	1.99e-01	1.11e-01	0.4576	1.5930102	0.7288955	33.14	MIR6516	microRNA 6516
