GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
112267904	2.82e-02	1.23e-02	0.3619	-2.503009	-0.9059186	12.73	LOC112267904	
28974	2.82e-02	1.23e-02	0.0906	2.503101	0.2266686	818.16	C19orf53	chromosome 19 open reading frame 53
57761	2.82e-02	1.23e-02	0.3079	2.503065	0.7707256	113.47	TRIB3	tribbles pseudokinase 3
10513	2.83e-02	1.23e-02	0.0889	-2.502344	-0.2224637	1777.5	APPBP2	amyloid beta precursor protein binding protein 2
466	2.83e-02	1.23e-02	0.0876	2.502248	0.2192236	187.34	ATF1	activating transcription factor 1
9125	2.83e-02	1.23e-02	0.0919	2.501985	0.2300283	828.48	CNOT9	CCR4-NOT transcription complex subunit 9
105374181	2.83e-02	1.24e-02	0.2121	2.501921	0.5307809	23.59	LOC105374181	uncharacterized LOC105374181
9554	2.83e-02	1.24e-02	0.0605	2.501769	0.1514573	1133.8	SEC22B	SEC22 homolog B, vesicle trafficking protein
51808	2.83e-02	1.24e-02	0.0674	-2.501138	-0.1686279	953.79	PHAX	phosphorylated adaptor for RNA export
100874014	2.83e-02	1.24e-02	0.1831	2.501044	0.4579355	30.73	NAV2-AS2	NAV2 antisense RNA 2
79990	2.83e-02	1.24e-02	0.1555	2.501026	0.3890291	283.85	PLEKHH3	pleckstrin homology, MyTH4 and FERM domain containing H3
729540	2.84e-02	1.24e-02	0.1352	-2.500789	-0.3380814	861.58	RGPD6	RANBP2 like and GRIP domain containing 6
105370706	2.84e-02	1.24e-02	0.626	-2.500412	-1.5653099	8.35	LOC105370706	uncharacterized LOC105370706
6322	2.84e-02	1.24e-02	0.1086	2.50045	0.2714402	490.72	SCML1	Scm polycomb group protein like 1
7138	2.84e-02	1.24e-02	0.4446	-2.499727	-1.1114175	87.43	TNNT1	troponin T1, slow skeletal type
3183	2.85e-02	1.25e-02	0.097	2.498906	0.2424831	5620.35	HNRNPC	heterogeneous nuclear ribonucleoprotein C
105373604	2.85e-02	1.25e-02	0.3404	-2.498823	-0.8506267	79.29	LOC105373604	uncharacterized LOC105373604
100127983	2.85e-02	1.25e-02	0.2587	-2.498756	-0.6463894	544.72	C8orf88	chromosome 8 open reading frame 88
5434	2.85e-02	1.25e-02	0.0782	-2.498654	-0.1954006	1859.78	POLR2E	RNA polymerase II, I and III subunit E
29948	2.85e-02	1.25e-02	0.2069	2.498463	0.5170277	113.56	OSGIN1	oxidative stress induced growth inhibitor 1
1621	2.85e-02	1.25e-02	0.317	-2.498411	-0.7920706	44.59	DBH	dopamine beta-hydroxylase
100852407	2.85e-02	1.25e-02	0.1121	-2.498382	-0.2800121	58.2	CARS1-AS1	CARS1 antisense RNA 1
284325	2.85e-02	1.25e-02	0.1934	2.49809	0.4832344	312.2	ACTMAP	actin maturation protease
54929	2.86e-02	1.25e-02	0.1145	2.497644	0.2860999	364	TMEM161A	transmembrane protein 161A
6795	2.87e-02	1.25e-02	0.1545	2.496703	0.3857613	42.91	AURKC	aurora kinase C
152002	2.87e-02	1.25e-02	0.175	2.496603	0.4368647	355.85	XXYLT1	xyloside xylosyltransferase 1
1876	2.87e-02	1.26e-02	0.0855	2.496268	0.2135423	350.67	E2F6	E2F transcription factor 6
5962	2.87e-02	1.26e-02	0.2062	2.496193	0.5147634	3564.23	RDX	radixin
112268195	2.87e-02	1.26e-02	0.2197	-2.495983	-0.5483612	36.94	LOC112268195	
10969	2.87e-02	1.26e-02	0.0892	-2.495644	-0.2225908	880.95	EBNA1BP2	EBNA1 binding protein 2
55602	2.87e-02	1.26e-02	0.0598	2.495645	0.1493354	513.34	CDKN2AIP	CDKN2A interacting protein
5095	2.87e-02	1.26e-02	0.0764	-2.495607	-0.1905435	394.21	PCCA	propionyl-CoA carboxylase subunit alpha
105373057	2.87e-02	1.26e-02	0.4783	-2.495496	-1.1936837	32.63	LOC105373057	
6173	2.87e-02	1.26e-02	0.1643	2.495443	0.4100302	1019.32	RPL36A	ribosomal protein L36a
23190	2.87e-02	1.26e-02	0.0859	2.495283	0.2142879	2889.68	UBXN4	UBX domain protein 4
105377031	2.87e-02	1.26e-02	0.3963	-2.495224	-0.9888557	10.71	LINC02033	long intergenic non-protein coding RNA 2033
79034	2.88e-02	1.26e-02	0.0962	2.494652	0.2400092	641.18	INTS15	integrator complex subunit 15
311	2.88e-02	1.26e-02	0.2004	-2.494662	-0.5000031	1713	ANXA11	annexin A11
57030	2.88e-02	1.26e-02	0.5584	-2.494344	-1.3928631	9135.51	SLC17A7	solute carrier family 17 member 7
85409	2.88e-02	1.26e-02	0.2692	-2.493825	-0.6713908	102.33	NKD2	NKD inhibitor of WNT signaling pathway 2
339263	2.88e-02	1.26e-02	0.1719	-2.493821	-0.4286142	888.42	LINC02693	long intergenic non-protein coding RNA 2693
388753	2.89e-02	1.27e-02	0.1398	-2.493362	-0.3484784	262.78	COA6	cytochrome c oxidase assembly factor 6
4900	2.89e-02	1.27e-02	0.4839	-2.493153	-1.2063307	9277.4	NRGN	neurogranin
222865	2.89e-02	1.27e-02	0.5516	-2.492884	-1.3751889	3548.19	TMEM130	transmembrane protein 130
23491	2.89e-02	1.27e-02	0.2472	-2.492761	-0.6161312	90.51	CES3	carboxylesterase 3
80195	2.89e-02	1.27e-02	0.0664	-2.492713	-0.165539	391.12	TMEM254	transmembrane protein 254
81611	2.89e-02	1.27e-02	0.0772	2.492649	0.192425	1308.83	ANP32E	acidic nuclear phosphoprotein 32 family member E
84922	2.89e-02	1.27e-02	0.0746	-2.492585	-0.1859599	379.62	FIZ1	FLT3 interacting zinc finger 1
207	2.89e-02	1.27e-02	0.1242	2.49251	0.3095577	1881.44	AKT1	AKT serine/threonine kinase 1
57191	2.89e-02	1.27e-02	0.1104	-2.49244	-0.2750415	83.3	VN1R1	vomeronasal 1 receptor 1
87769	2.90e-02	1.27e-02	0.1076	2.491931	0.2680573	111.46	GGACT	gamma-glutamylamine cyclotransferase
285352	2.90e-02	1.27e-02	0.1197	-2.491735	-0.2982681	73.1	KIF9-AS1	KIF9 antisense RNA 1
9031	2.90e-02	1.27e-02	0.1011	2.491542	0.2518141	2349.64	BAZ1B	bromodomain adjacent to zinc finger domain 1B
168507	2.90e-02	1.27e-02	0.0924	2.490773	0.2300948	385.96	PKD1L1	polycystin 1 like 1, transient receptor potential channel interacting
11224	2.90e-02	1.27e-02	0.1542	2.490787	0.3841363	2709.29	RPL35	ribosomal protein L35
1603	2.90e-02	1.27e-02	0.1494	2.490885	0.3720209	1400.73	DAD1	defender against cell death 1
112694756	2.90e-02	1.27e-02	0.1698	-2.490817	-0.4228613	7981.88	LOC112694756	uncharaterized LOC112694756
1005	2.91e-02	1.28e-02	0.5345	-2.490328	-1.3310367	100.5	CDH7	cadherin 7
3351	2.91e-02	1.28e-02	0.4027	-2.490146	-1.0026923	29.7	HTR1B	5-hydroxytryptamine receptor 1B
112936	2.91e-02	1.28e-02	0.1094	-2.490182	-0.2723762	1975.2	VPS26B	VPS26 retromer complex component B
84313	2.91e-02	1.28e-02	0.1447	2.490109	0.3604007	414.4	VPS25	vacuolar protein sorting 25 homolog
80778	2.91e-02	1.28e-02	0.0828	-2.489868	-0.2062309	275.59	ZNF34	zinc finger protein 34
728661	2.91e-02	1.28e-02	0.0991	-2.489788	-0.2466979	2491.32	SLC35E2B	solute carrier family 35 member E2B
124044	2.91e-02	1.28e-02	0.1778	-2.489706	-0.442621	178.61	SPATA2L	spermatogenesis associated 2 like
26052	2.92e-02	1.28e-02	0.2101	-2.488856	-0.5229743	3685.93	DNM3	dynamin 3
51390	2.92e-02	1.28e-02	0.0826	-2.488759	-0.2055241	1211.7	AIG1	androgen induced 1
83862	2.92e-02	1.29e-02	0.0876	2.487896	0.2179932	588.97	TMEM120A	transmembrane protein 120A
122945	2.92e-02	1.29e-02	0.146	2.487775	0.3631892	29.89	NOXRED1	NADP dependent oxidoreductase domain containing 1
84706	2.92e-02	1.29e-02	0.1007	2.4878	0.2504598	2329.82	GPT2	glutamic--pyruvic transaminase 2
105372522	2.93e-02	1.29e-02	0.2654	-2.487379	-0.6600995	16.17	LOC105372522	uncharacterized LOC105372522
6576	2.93e-02	1.29e-02	0.1592	2.487371	0.3961024	697.78	SLC25A1	solute carrier family 25 member 1
5193	2.94e-02	1.29e-02	0.0928	2.486211	0.2307803	286.11	PEX12	peroxisomal biogenesis factor 12
4638	2.94e-02	1.29e-02	0.2426	2.485862	0.6031645	2769.19	MYLK	myosin light chain kinase
29928	2.94e-02	1.29e-02	0.1373	-2.48584	-0.3412528	431.54	TIMM22	translocase of inner mitochondrial membrane 22
362	2.94e-02	1.29e-02	0.2445	2.48572	0.6077684	29.97	AQP5	aquaporin 5
79008	2.94e-02	1.29e-02	0.0876	2.48523	0.2176568	160.58	SLX1B	SLX1 homolog B, structure-specific endonuclease subunit
347732	2.94e-02	1.30e-02	0.1564	2.485058	0.3885396	16.99	CATSPER3	cation channel sperm associated 3
54550	2.94e-02	1.30e-02	0.3954	-2.484906	-0.9824199	671.64	NECAB2	N-terminal EF-hand calcium binding protein 2
57624	2.96e-02	1.30e-02	0.4975	-2.483494	-1.2355639	139.37	NYAP2	neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adaptor 2
4988	2.96e-02	1.30e-02	0.5383	-2.483497	-1.3368431	160.7	OPRM1	opioid receptor mu 1
5099	2.96e-02	1.30e-02	0.3517	-2.483419	-0.8735257	1150.45	PCDH7	protocadherin 7
51726	2.96e-02	1.30e-02	0.1773	2.483156	0.4401516	806.17	DNAJB11	DnaJ heat shock protein family (Hsp40) member B11
259232	2.96e-02	1.30e-02	0.2462	-2.48298	-0.611186	1384.72	NALCN	sodium leak channel, non-selective
107986162	2.96e-02	1.30e-02	0.1868	2.482848	0.4639085	13.78	LOC107986162	uncharacterized LOC107986162
10780	2.96e-02	1.30e-02	0.141	2.482799	0.3500927	277.74	ZNF234	zinc finger protein 234
4724	2.96e-02	1.30e-02	0.0908	-2.482618	-0.2255296	580.04	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
94122	2.96e-02	1.30e-02	0.3915	-2.482634	-0.9718979	132.5	SYTL5	synaptotagmin like 5
100526794	2.96e-02	1.30e-02	0.0673	-2.482489	-0.1671583	137.69	NT5C1B-RDH14	NT5C1B-RDH14 readthrough
3742	2.96e-02	1.31e-02	0.2256	-2.482272	-0.5599428	768.61	KCNA6	potassium voltage-gated channel subfamily A member 6
80339	2.96e-02	1.31e-02	0.2969	-2.482184	-0.7369002	34.23	PNPLA3	patatin like phospholipase domain containing 3
9744	2.96e-02	1.31e-02	0.1688	2.482145	0.419025	196.53	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
100507421	2.96e-02	1.31e-02	0.2513	-2.481956	-0.6236046	1497.55	TMEM178B	transmembrane protein 178B
56521	2.96e-02	1.31e-02	0.2055	-2.481928	-0.5099317	336.6	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12
730811	2.97e-02	1.31e-02	0.5626	-2.481856	-1.396374	8.4	MYT1L-AS1	MYT1L antisense RNA 1
57642	2.97e-02	1.31e-02	0.4357	2.481807	1.0813487	627.43	COL20A1	collagen type XX alpha 1 chain
110354863	2.97e-02	1.31e-02	0.0586	2.481756	0.1454586	296.18	ZNF660-ZNF197	ZNF660-ZNF197 readthrough
255426	2.97e-02	1.31e-02	0.2291	-2.48153	-0.5685064	279.56	RASGEF1C	RasGEF domain family member 1C
100533464	2.97e-02	1.31e-02	0.1125	-2.480782	-0.2790518	85.37	PRH1-PRR4	PRH1-PRR4 readthrough
8996	2.98e-02	1.32e-02	0.181	-2.479503	-0.4487726	618.26	NOL3	nucleolar protein 3
51142	2.98e-02	1.32e-02	0.1096	2.479455	0.2717762	3073.31	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
107986489	2.98e-02	1.32e-02	0.4729	-2.47939	-1.1725089	19.02	LOC107986489	uncharacterized LOC107986489
79667	2.99e-02	1.32e-02	0.1397	-2.479144	-0.3463072	196.94	KLF3-AS1	KLF3 antisense RNA 1
169841	2.99e-02	1.32e-02	0.0849	-2.478551	-0.2103594	116.46	ZNF169	zinc finger protein 169
10343	2.99e-02	1.32e-02	0.2147	2.478066	0.5319219	23.33	PKDREJ	polycystin family receptor for egg jelly
29924	2.99e-02	1.32e-02	0.1183	-2.478011	-0.293096	2882.9	EPN1	epsin 1
81832	2.99e-02	1.32e-02	0.4175	-2.477958	-1.0345593	1176.33	NETO1	neuropilin and tolloid like 1
105375761	3.00e-02	1.32e-02	0.2612	2.477697	0.6472894	9.92	LOC105375761	uncharacterized LOC105375761
114915	3.00e-02	1.32e-02	0.121	-2.477655	-0.2997413	419.29	EPB41L4A-AS1	EPB41L4A antisense RNA 1
25870	3.00e-02	1.32e-02	0.1196	2.477377	0.2961843	1272.01	SUMF2	sulfatase modifying factor 2
1786	3.00e-02	1.32e-02	0.1568	2.477121	0.3883035	1364.38	DNMT1	DNA methyltransferase 1
138715	3.00e-02	1.33e-02	0.3267	-2.476965	-0.8093421	20.64	ARID3C	AT-rich interaction domain 3C
6903	3.00e-02	1.33e-02	0.1078	-2.476916	-0.2670583	430.3	TBCC	tubulin folding cofactor C
150946	3.01e-02	1.33e-02	0.1716	2.476295	0.4249841	798.44	GAREM2	GRB2 associated regulator of MAPK1 subtype 2
10083	3.01e-02	1.33e-02	0.4285	2.476304	1.0612173	515.66	USH1C	USH1 protein network component harmonin
283629	3.01e-02	1.33e-02	0.1256	-2.476175	-0.3108902	88.16	TSSK4	testis specific serine kinase 4
56945	3.01e-02	1.33e-02	0.0682	-2.475843	-0.1688788	450.09	MRPS22	mitochondrial ribosomal protein S22
439921	3.01e-02	1.33e-02	0.146	-2.475621	-0.3615393	2241.65	MXRA7	matrix remodeling associated 7
8554	3.01e-02	1.33e-02	0.1196	-2.475149	-0.2961433	898	PIAS1	protein inhibitor of activated STAT 1
100505854	3.01e-02	1.33e-02	0.1247	2.474963	0.3087071	191.64	APTR	Alu-mediated CDKN1A/p21 transcriptional regulator
105372486	3.02e-02	1.33e-02	0.1174	-2.47477	-0.2904313	19.67	LOC105372486	
27341	3.02e-02	1.33e-02	0.1067	-2.474783	-0.2639511	969.65	RRP7A	ribosomal RNA processing 7 homolog A
10892	3.02e-02	1.33e-02	0.1256	2.474558	0.3108698	434.52	MALT1	MALT1 paracaspase
10695	3.02e-02	1.33e-02	0.1448	2.474401	0.3583345	1058.29	CNPY3	canopy FGF signaling regulator 3
3373	3.02e-02	1.33e-02	0.1175	-2.474333	-0.2908539	76.85	HYAL1	hyaluronidase 1
100036566	3.02e-02	1.34e-02	0.5654	-2.474152	-1.398838	9.61	SNORD115-45	small nucleolar RNA, C/D box 115-45
102724643	3.02e-02	1.34e-02	0.3252	-2.473908	-0.8045996	15.55	FAM245B	family with sequence similarity 245 member B
729238	3.02e-02	1.34e-02	0.352	-2.473827	-0.8707109	12.1	SFTPA2	surfactant protein A2
93973	3.02e-02	1.34e-02	0.0741	2.473735	0.1834009	980.67	ACTR8	actin related protein 8
144404	3.02e-02	1.34e-02	0.1479	-2.47348	-0.3657213	545.4	TMEM120B	transmembrane protein 120B
23230	3.02e-02	1.34e-02	0.1974	-2.473353	-0.4881828	982.51	VPS13A	vacuolar protein sorting 13 homolog A
101927182	3.03e-02	1.34e-02	0.4641	-2.47296	-1.1478202	17.44	LOC101927182	uncharacterized LOC101927182
3609	3.03e-02	1.34e-02	0.1065	2.472761	0.2632472	4848.17	ILF3	interleukin enhancer binding factor 3
375	3.03e-02	1.34e-02	0.0984	-2.472514	-0.2432208	5055.29	ARF1	ADP ribosylation factor 1
8445	3.03e-02	1.34e-02	0.151	2.472249	0.3733488	392.7	DYRK2	dual specificity tyrosine phosphorylation regulated kinase 2
8577	3.04e-02	1.35e-02	0.196	-2.471377	-0.484286	622.66	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1
5684	3.04e-02	1.35e-02	0.0816	2.471106	0.2015786	783.82	PSMA3	proteasome 20S subunit alpha 3
11107	3.04e-02	1.35e-02	0.1746	2.470799	0.4313854	151.11	PRDM5	PR/SET domain 5
6117	3.04e-02	1.35e-02	0.0935	2.470829	0.2309117	1384.61	RPA1	replication protein A1
100289650	3.04e-02	1.35e-02	0.4897	-2.47083	-1.2099291	45.83	PSG8-AS1	PSG8 antisense RNA 1
84548	3.04e-02	1.35e-02	0.0951	-2.470678	-0.2350331	287.16	TMEM185A	transmembrane protein 185A
27000	3.05e-02	1.35e-02	0.1274	2.470478	0.3147015	533.01	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
105376844	3.05e-02	1.35e-02	0.2008	2.470504	0.4960354	18.5	LOC105376844	uncharacterized LOC105376844
10299	3.05e-02	1.35e-02	0.0974	-2.470207	-0.2406725	4807.22	MARCHF6	membrane associated ring-CH-type finger 6
105376363	3.05e-02	1.35e-02	0.5677	-2.470042	-1.4023187	10.72	LOC105376363	uncharacterized LOC105376363
9520	3.05e-02	1.35e-02	0.0986	-2.470009	-0.2434674	2136.24	NPEPPS	aminopeptidase puromycin sensitive
5563	3.05e-02	1.35e-02	0.2308	-2.469936	-0.5700562	439.8	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2
79039	3.06e-02	1.36e-02	0.0806	2.468586	0.1990217	689.94	DDX54	DEAD-box helicase 54
107985228	3.06e-02	1.36e-02	0.181	-2.46854	-0.4468409	36.36	LINC02803	long intergenic non-protein coding RNA 2803
285889	3.07e-02	1.36e-02	0.4098	-2.467676	-1.0111773	9.4	LOC285889	uncharacterized LOC285889
1521	3.07e-02	1.36e-02	0.3343	2.467126	0.8248384	11.32	CTSW	cathepsin W
3638	3.08e-02	1.36e-02	0.1587	-2.4664	-0.3913735	1400.13	INSIG1	insulin induced gene 1
84190	3.08e-02	1.36e-02	0.0967	2.466361	0.2384361	126.77	METTL25	methyltransferase like 25
55813	3.09e-02	1.37e-02	0.0761	2.464988	0.187639	698.95	UTP6	UTP6 small subunit processome component
79026	3.09e-02	1.37e-02	0.1846	2.464684	0.454876	7274.08	AHNAK	AHNAK nucleoprotein
284312	3.09e-02	1.37e-02	0.2228	-2.464475	-0.5491646	178.96	ZSCAN1	zinc finger and SCAN domain containing 1
107986934	3.09e-02	1.37e-02	0.1199	2.464385	0.2953799	36.38	LOC107986934	uncharacterized LOC107986934
28954	3.09e-02	1.37e-02	0.2225	-2.464394	-0.5482172	14.68	REM1	RRAD and GEM like GTPase 1
83695	3.09e-02	1.37e-02	0.1238	2.464197	0.3049729	392.04	RHNO1	RAD9-HUS1-RAD1 interacting nuclear orphan 1
55028	3.09e-02	1.37e-02	0.0746	2.464064	0.1838122	532.54	C17orf80	chromosome 17 open reading frame 80
79104	3.10e-02	1.38e-02	0.296	-2.463684	-0.7292645	89.44	MEG8	maternally expressed 8, small nucleolar RNA host gene
65264	3.10e-02	1.38e-02	0.0822	-2.46367	-0.2025498	1930.95	UBE2Z	ubiquitin conjugating enzyme E2 Z
79798	3.10e-02	1.38e-02	0.0617	-2.463547	-0.1519199	415.77	ARMC5	armadillo repeat containing 5
9455	3.10e-02	1.38e-02	0.1843	-2.463366	-0.4539508	464.78	HOMER2	homer scaffold protein 2
8560	3.10e-02	1.38e-02	0.0929	2.46303	0.2287376	1506.8	DEGS1	delta 4-desaturase, sphingolipid 1
6181	3.10e-02	1.38e-02	0.1673	2.46306	0.4120107	3013.47	RPLP2	ribosomal protein lateral stalk subunit P2
100873989	3.10e-02	1.38e-02	0.4106	-2.463052	-1.0112346	460.36	GRM5-AS1	GRM5 antisense RNA 1
10168	3.10e-02	1.38e-02	0.0582	2.46273	0.1433047	294.52	ZNF197	zinc finger protein 197
6643	3.10e-02	1.38e-02	0.0627	2.462762	0.1543204	1025.71	SNX2	sorting nexin 2
10298	3.11e-02	1.38e-02	0.1227	2.461851	0.3021039	500.01	PAK4	p21 (RAC1) activated kinase 4
5082	3.11e-02	1.38e-02	0.1072	2.46168	0.2638739	449.33	PDCL	phosducin like
5007	3.11e-02	1.38e-02	0.0736	-2.461654	-0.1812669	1184.31	OSBP	oxysterol binding protein
283481	3.11e-02	1.38e-02	0.2159	2.461344	0.5313309	90.85	FGF14-AS2	FGF14 antisense RNA 2
115399	3.11e-02	1.38e-02	0.1455	-2.461232	-0.358183	109.71	LRRC56	leucine rich repeat containing 56
401720	3.12e-02	1.39e-02	0.2545	-2.460755	-0.6261398	52.93	FIGNL2	fidgetin like 2
55068	3.12e-02	1.39e-02	0.1231	-2.460693	-0.3028636	345.4	ENOX1	ecto-NOX disulfide-thiol exchanger 1
57402	3.12e-02	1.39e-02	0.2072	-2.460001	-0.5096502	11.14	S100A14	S100 calcium binding protein A14
25902	3.12e-02	1.39e-02	0.1195	2.459932	0.2940618	525.82	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like
157489	3.13e-02	1.39e-02	0.1443	2.459177	0.3549391	54.5	SDAD1P1	SDA1 domain containing 1 pseudogene 1
3787	3.13e-02	1.39e-02	0.5278	-2.459069	-1.2979834	697.55	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
11255	3.13e-02	1.39e-02	0.4987	-2.458731	-1.2260821	333.4	HRH3	histamine receptor H3
57798	3.14e-02	1.40e-02	0.1425	2.458251	0.3503517	2616.77	GATAD1	GATA zinc finger domain containing 1
55174	3.14e-02	1.40e-02	0.068	2.458131	0.1672716	1259.2	INTS10	integrator complex subunit 10
1604	3.14e-02	1.40e-02	0.2199	-2.4574	-0.5404814	486.67	CD55	CD55 molecule (Cromer blood group)
100505538	3.15e-02	1.40e-02	0.1293	-2.457289	-0.3178212	50.13	RBM26-AS1	RBM26 antisense RNA 1
55209	3.15e-02	1.40e-02	0.1648	2.456863	0.4048834	3383.14	SETD5	SET domain containing 5
285593	3.15e-02	1.40e-02	0.1577	2.45688	0.3873929	16.41	LINC02995	long intergenic non-protein coding RNA 2995
2894	3.15e-02	1.40e-02	0.1822	-2.456564	-0.4476859	1002.47	GRID1	glutamate ionotropic receptor delta type subunit 1
257397	3.15e-02	1.40e-02	0.0965	-2.456587	-0.2371079	740.07	TAB3	TGF-beta activated kinase 1 (MAP3K7) binding protein 3
6819	3.15e-02	1.40e-02	0.3815	2.45647	0.9370502	30.89	SULT1C2	sulfotransferase family 1C member 2
9889	3.15e-02	1.40e-02	0.1503	2.456507	0.3692548	425.78	ZBED4	zinc finger BED-type containing 4
345222	3.15e-02	1.40e-02	0.1344	-2.456315	-0.3300078	452.52	MSANTD1	Myb/SANT DNA binding domain containing 1
105371625	3.15e-02	1.40e-02	0.2796	-2.456249	-0.6868276	31.17	LOC105371625	uncharacterized LOC105371625
54939	3.16e-02	1.41e-02	0.1234	2.455682	0.3030671	731.84	COMMD4	COMM domain containing 4
777	3.16e-02	1.41e-02	0.4049	-2.455521	-0.9941215	1476.02	CACNA1E	calcium voltage-gated channel subunit alpha1 E
171423	3.16e-02	1.41e-02	0.1263	2.455091	0.3100244	434.76	PDIA3P1	protein disulfide isomerase family A member 3 pseudogene 1
101928907	3.16e-02	1.41e-02	0.2654	2.45464	0.6515136	16.91	VPS13C-DT	VPS13C divergent transcript
22820	3.16e-02	1.41e-02	0.1068	-2.4546	-0.2620394	2154.54	COPG1	COPI coat complex subunit gamma 1
4733	3.17e-02	1.41e-02	0.1109	-2.454402	-0.2723018	663.23	DRG1	developmentally regulated GTP binding protein 1
7139	3.17e-02	1.41e-02	0.5999	-2.454166	-1.4722376	232.14	TNNT2	troponin T2, cardiac type
146434	3.17e-02	1.41e-02	0.0989	-2.45388	-0.2426607	161.07	ZNF597	zinc finger protein 597
11070	3.17e-02	1.41e-02	0.0978	2.453714	0.2398865	625.65	TMEM115	transmembrane protein 115
112267886	3.17e-02	1.42e-02	0.289	-2.453274	-0.7090045	16.75	LOC112267886	replaced by ID 105373381
375449	3.18e-02	1.42e-02	0.2188	-2.453065	-0.5367218	989.21	MAST4	microtubule associated serine/threonine kinase family member 4
5662	3.18e-02	1.42e-02	0.4356	-2.452175	-1.0681295	4031.98	PSD	pleckstrin and Sec7 domain containing
152992	3.18e-02	1.42e-02	0.0964	-2.451961	-0.2363906	361.18	TRMT44	tRNA methyltransferase 44 homolog
105374296	3.19e-02	1.42e-02	0.3911	-2.451281	-0.9587856	9.96	LOC105374296	uncharacterized LOC105374296
101927610	3.19e-02	1.42e-02	0.1952	2.451373	0.4784981	33.02	LOC101927610	uncharacterized LOC101927610
55656	3.19e-02	1.42e-02	0.1093	2.451462	0.2680119	762.02	INTS8	integrator complex subunit 8
6001	3.19e-02	1.42e-02	0.2838	2.451275	0.6957527	433.02	RGS10	regulator of G protein signaling 10
5702	3.19e-02	1.42e-02	0.0855	-2.4513	-0.2095565	1745.53	PSMC3	proteasome 26S subunit, ATPase 3
84295	3.19e-02	1.42e-02	0.11	2.451358	0.2696714	729.67	PHF6	PHD finger protein 6
219927	3.19e-02	1.43e-02	0.1192	-2.450566	-0.2920902	367.85	MRPL21	mitochondrial ribosomal protein L21
55340	3.20e-02	1.43e-02	0.2016	2.450232	0.4938816	122.27	GIMAP5	GTPase, IMAP family member 5
643224	3.20e-02	1.43e-02	0.3846	-2.450144	-0.9424319	15.99	TUBBP5	tubulin beta pseudogene 5
441191	3.20e-02	1.43e-02	0.1446	2.449748	0.3543447	326.14	RNF216P1	ring finger protein 216 pseudogene 1
125111	3.20e-02	1.43e-02	0.3339	2.449782	0.8179109	39.58	GJD3	gap junction protein delta 3
57631	3.20e-02	1.43e-02	0.0938	2.449296	0.2298317	348.6	LRCH2	leucine rich repeats and calponin homology domain containing 2
200765	3.20e-02	1.43e-02	0.1545	2.449186	0.3783313	191.96	TIGD1	tigger transposable element derived 1
114876	3.20e-02	1.43e-02	0.202	-2.449168	-0.4947559	4912.26	OSBPL1A	oxysterol binding protein like 1A
128854	3.21e-02	1.43e-02	0.1943	-2.449113	-0.475797	50.81	TSPY26P	testis specific protein Y-linked 26, pseudogene
8690	3.21e-02	1.43e-02	0.1218	2.448784	0.2982422	245.54	JRKL	JRK like
1641	3.21e-02	1.43e-02	0.4479	2.448511	1.0967081	557.97	DCX	doublecortin
203054	3.21e-02	1.44e-02	0.097	-2.448213	-0.2374574	194.08	ADCK5	aarF domain containing kinase 5
105376603	3.21e-02	1.44e-02	0.461	2.447853	1.128415	8	LINC02742	long intergenic non-protein coding RNA 2742
51412	3.22e-02	1.44e-02	0.4798	-2.447645	-1.1745003	523.42	ACTL6B	actin like 6B
5245	3.22e-02	1.44e-02	0.113	2.447195	0.2766195	1262.09	PHB1	prohibitin 1
5126	3.22e-02	1.44e-02	0.5256	-2.447224	-1.2863677	1028.76	PCSK2	proprotein convertase subtilisin/kexin type 2
23061	3.22e-02	1.44e-02	0.0919	-2.447107	-0.2248882	4461.43	TBC1D9B	TBC1 domain family member 9B
54067	3.22e-02	1.44e-02	0.2531	2.44667	0.6192811	22.6	C21orf62-AS1	C21orf62 antisense RNA 1
8629	3.22e-02	1.44e-02	0.0893	-2.446617	-0.2185901	700.43	JRK	Jrk helix-turn-helix protein
92092	3.22e-02	1.44e-02	0.2714	2.446562	0.663967	119.18	ZC3HAV1L	zinc finger CCCH-type containing, antiviral 1 like
7038	3.22e-02	1.44e-02	0.3186	2.446505	0.7795541	26.61	TG	thyroglobulin
9997	3.23e-02	1.45e-02	0.124	2.44582	0.30334	207.55	SCO2	synthesis of cytochrome C oxidase 2
51050	3.23e-02	1.45e-02	0.2334	2.445769	0.5708102	68.32	PI15	peptidase inhibitor 15
4194	3.24e-02	1.45e-02	0.1566	2.445166	0.3828981	1662.13	MDM4	MDM4 regulator of p53
554202	3.24e-02	1.45e-02	0.339	-2.444955	-0.8287773	17.35	MIR31HG	MIR31 host gene
