GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
163	8.04e-06	3.19e-06	0.102	-4.6584391	-0.4750681	7545.99	AP2B1	adaptor related protein complex 2 subunit beta 1
84435	8.06e-06	3.19e-06	0.4094	-4.6579375	-1.9069728	649.56	ADGRA1	adhesion G protein-coupled receptor A1
4337	8.08e-06	3.20e-06	0.2309	-4.6573203	-1.075477	1049.19	MOCS1	molybdenum cofactor synthesis 1
105376505	8.08e-06	3.20e-06	0.3367	4.6573351	1.5680517	19.78	LOC105376505	uncharacterized LOC105376505
9403	8.12e-06	3.22e-06	0.1234	4.6563463	0.5744676	2643.32	SELENOF	selenoprotein F
84938	8.14e-06	3.23e-06	0.1968	-4.6558165	-0.916252	806.59	ATG4C	autophagy related 4C cysteine peptidase
57621	8.14e-06	3.23e-06	0.1204	4.6557956	0.5603315	375.18	ZBTB2	zinc finger and BTB domain containing 2
90933	8.18e-06	3.24e-06	0.1324	-4.6546702	-0.6161601	1577.48	TRIM41	tripartite motif containing 41
54619	8.18e-06	3.24e-06	0.2019	4.6546821	0.9399864	251.18	CCNJ	cyclin J
646548	8.18e-06	3.24e-06	0.344	-4.6546922	-1.601016	12	LOC646548	ADAM metallopeptidase domain 20 pseudogene
101927401	8.18e-06	3.25e-06	0.3443	-4.6545698	-1.6025899	37.63	LOC101927401	uncharacterized LOC101927401
3336	8.19e-06	3.25e-06	0.1256	4.6542839	0.5845266	944.23	HSPE1	heat shock protein family E (Hsp10) member 1
23450	8.19e-06	3.25e-06	0.1155	4.6542637	0.5377734	2767.91	SF3B3	splicing factor 3b subunit 3
51542	8.20e-06	3.25e-06	0.0827	4.6541636	0.3849583	768.59	VPS54	VPS54 subunit of GARP complex
105372489	8.22e-06	3.26e-06	0.3228	4.6535379	1.5019611	13.04	SERTAD3-AS1	SERTAD3 antisense RNA 1
902	8.22e-06	3.26e-06	0.0695	-4.6534656	-0.3232606	1016.39	CCNH	cyclin H
10526	8.23e-06	3.27e-06	0.0812	4.6532754	0.3776992	1335.71	IPO8	importin 8
22872	8.24e-06	3.27e-06	0.1118	4.6529825	0.5201144	2663.35	SEC31A	SEC31 homolog A, COPII coat complex component
6470	8.24e-06	3.27e-06	0.1428	4.6529097	0.664407	393.99	SHMT1	serine hydroxymethyltransferase 1
1943	8.25e-06	3.28e-06	0.4484	4.6526955	2.086347	82.5	EFNA2	ephrin A2
6469	8.27e-06	3.28e-06	0.4798	-4.6522181	-2.2319382	36.54	SHH	sonic hedgehog signaling molecule
23493	8.28e-06	3.29e-06	0.3438	4.6519315	1.5992071	431.47	HEY2	hes related family bHLH transcription factor with YRPW motif 2
2892	8.29e-06	3.29e-06	0.2427	-4.6517058	-1.1291999	2520.04	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
1549	8.30e-06	3.30e-06	0.2119	-4.6512636	-0.9854859	16.79	CYP2A7	cytochrome P450 family 2 subfamily A member 7
154092	8.31e-06	3.30e-06	0.5521	-4.6510309	-2.5679452	19.86	LINC01010	long intergenic non-protein coding RNA 1010
105369782	8.32e-06	3.31e-06	0.4446	-4.6507489	-2.0677025	263.95	LOC105369782	uncharacterized LOC105369782
9765	8.34e-06	3.32e-06	0.2106	-4.6502616	-0.9794123	2706.36	ZFYVE16	zinc finger FYVE-type containing 16
7773	8.41e-06	3.34e-06	0.1243	4.6484656	0.5778848	151.32	ZNF230	zinc finger protein 230
440982	8.46e-06	3.36e-06	0.3476	4.6471961	1.6152025	26.52	LOC440982	uncharacterized LOC440982
6558	8.48e-06	3.37e-06	0.2509	-4.6468868	-1.1657039	1821.96	SLC12A2	solute carrier family 12 member 2
64398	8.50e-06	3.38e-06	0.1369	-4.6463608	-0.6361864	1207.38	PALS1	protein associated with LIN7 1, MAGUK p55 family member
8309	8.52e-06	3.39e-06	0.2862	4.645731	1.3295185	179.3	ACOX2	acyl-CoA oxidase 2
79750	8.52e-06	3.39e-06	0.3476	-4.6456824	-1.6149023	387.65	ZNF385D	zinc finger protein 385D
107985474	8.55e-06	3.40e-06	0.375	4.6450822	1.7421219	10.35	LOC107985474	uncharacterized LOC107985474
90957	8.55e-06	3.40e-06	0.079	4.6450045	0.367135	738.79	DHX57	DExH-box helicase 57
79187	8.57e-06	3.41e-06	0.285	-4.6445062	-1.3237816	600.2	FSD1	fibronectin type III and SPRY domain containing 1
105374353	8.58e-06	3.41e-06	0.5323	4.6441907	2.472128	72.05	LOC105374353	uncharacterized LOC105374353
22916	8.59e-06	3.42e-06	0.1176	4.6440456	0.5460666	2361.71	NCBP2	nuclear cap binding protein subunit 2
157869	8.62e-06	3.43e-06	0.2884	4.6433116	1.33924	220.06	SBSPON	somatomedin B and thrombospondin type 1 domain containing
285753	8.63e-06	3.44e-06	0.0865	4.6428481	0.4017896	329.5	CEP57L1	centrosomal protein 57 like 1
92105	8.64e-06	3.44e-06	0.1061	4.6426792	0.4927052	575.91	INTS4	integrator complex subunit 4
5098	8.65e-06	3.44e-06	0.2352	4.6424307	1.0918895	3376.63	PCDHGC3	protocadherin gamma subfamily C, 3
4000	8.67e-06	3.45e-06	0.2098	4.6418872	0.9737754	2507.42	LMNA	lamin A/C
100506421	8.69e-06	3.46e-06	0.2798	4.6413571	1.29886	458.99	PANTR1	POU3F3 adjacent non-coding transcript 1
83941	8.73e-06	3.48e-06	0.0663	-4.6404523	-0.3077558	530.61	TM2D1	TM2 domain containing 1
924	8.76e-06	3.49e-06	0.39	4.6397223	1.809604	25.42	CD7	CD7 molecule
64582	8.76e-06	3.49e-06	0.1932	4.6396071	0.8964521	254.95	GPR135	G protein-coupled receptor 135
117246	8.77e-06	3.49e-06	0.1273	4.6395226	0.5906977	1168.86	FTSJ3	FtsJ RNA 2'-O-methyltransferase 3
102724770	8.77e-06	3.49e-06	0.1552	-4.6393955	-0.7202048	255.47	LOC102724770	replaced by ID 8214
57693	8.77e-06	3.49e-06	0.1059	4.6393553	0.4914333	882.36	ZNF317	zinc finger protein 317
3301	8.81e-06	3.51e-06	0.1248	-4.6383794	-0.5786382	4018.18	DNAJA1	DnaJ heat shock protein family (Hsp40) member A1
91523	8.83e-06	3.52e-06	0.3307	4.6379699	1.533866	186.79	PCED1B	PC-esterase domain containing 1B
728752	8.83e-06	3.52e-06	0.1538	-4.6379386	-0.7133686	48.31	ZNF566-AS1	ZNF566 antisense RNA 1
105369344	8.87e-06	3.54e-06	0.3734	-4.6369506	-1.731334	33.63	LOC105369344	uncharacterized LOC105369344
6455	8.88e-06	3.54e-06	0.1668	4.636602	0.7732629	1630.76	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2
109729128	8.92e-06	3.56e-06	0.4597	-4.6357711	-2.1312854	19.75	LINC01930	long intergenic non-protein coding RNA 1930
9987	8.92e-06	3.56e-06	0.0782	-4.6355842	-0.3626786	7616.48	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
105376982	8.93e-06	3.56e-06	0.4517	-4.6354452	-2.0939719	20.07	LOC105376982	uncharacterized LOC105376982
79745	8.95e-06	3.57e-06	0.1691	-4.6350359	-0.7837431	1384.23	CLIP4	CAP-Gly domain containing linker protein family member 4
214	8.95e-06	3.57e-06	0.2216	-4.6348174	-1.027211	3111.82	ALCAM	activated leukocyte cell adhesion molecule
79005	8.97e-06	3.58e-06	0.1281	4.6345523	0.5938291	260.75	SCNM1	sodium channel modifier 1
2824	8.98e-06	3.59e-06	0.149	-4.6340839	-0.6905458	13886.89	GPM6B	glycoprotein M6B
107984585	8.99e-06	3.59e-06	0.2801	-4.6340249	-1.297882	13.16	LOC107984585	uncharacterized LOC107984585
3645	9.01e-06	3.60e-06	0.458	4.6333678	2.1221693	35.24	INSRR	insulin receptor related receptor
9211	9.02e-06	3.60e-06	0.4135	-4.6332274	-1.91594	480.77	LGI1	leucine rich glioma inactivated 1
55055	9.02e-06	3.60e-06	0.1969	4.6331534	0.9122252	328.13	ZWILCH	zwilch kinetochore protein
124801	9.02e-06	3.60e-06	0.112	4.6330675	0.518797	566.98	LSM12	LSM12 homolog
79797	9.02e-06	3.60e-06	0.1345	4.6330357	0.6233238	257.91	ZNF408	zinc finger protein 408
406992	9.04e-06	3.61e-06	0.5936	4.6327286	2.7498093	5.57	MIR210	microRNA 210
97	9.05e-06	3.62e-06	0.1242	-4.6323475	-0.5751956	205.95	ACYP1	acylphosphatase 1
26133	9.09e-06	3.63e-06	0.1002	-4.6314262	-0.4639496	2751.96	TRPC4AP	transient receptor potential cation channel subfamily C member 4 associated protein
80776	9.12e-06	3.64e-06	0.1896	4.6307507	0.8781347	94.42	B9D2	B9 domain containing 2
4435	9.13e-06	3.65e-06	0.4492	4.6306015	2.0798826	267.69	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1
55854	9.13e-06	3.65e-06	0.0886	-4.6305324	-0.4100773	1420.03	ZC3H15	zinc finger CCCH-type containing 15
90353	9.13e-06	3.65e-06	0.1566	4.630339	0.7249858	110.66	CTU1	cytosolic thiouridylase subunit 1
6434	9.24e-06	3.69e-06	0.1217	4.6278563	0.5631132	2390.09	TRA2B	transformer 2 beta homolog
5763	9.30e-06	3.72e-06	0.2063	4.6266791	0.9545682	3731.19	PTMS	parathymosin
83707	9.32e-06	3.73e-06	0.1232	4.6260926	0.569954	458.6	TRPT1	tRNA phosphotransferase 1
105370774	9.32e-06	3.73e-06	0.2506	-4.6260136	-1.1591432	23.77	LOC105370774	uncharacterized LOC105370774
9772	9.33e-06	3.73e-06	0.0722	-4.6258122	-0.3338396	2758.86	TMEM94	transmembrane protein 94
105373057	9.35e-06	3.74e-06	0.5254	-4.6253488	-2.4301122	25.4	LOC105373057	
64430	9.36e-06	3.74e-06	0.0928	4.6251603	0.4294344	1788.75	PCNX4	pecanex 4
102724009	9.36e-06	3.74e-06	0.2855	-4.6251062	-1.3204863	152.4	KIF1C-AS1	KIF1C antisense RNA 1
105377632	9.36e-06	3.74e-06	0.3746	-4.6250579	-1.7325846	15.23	LOC105377632	
27166	9.38e-06	3.75e-06	0.0854	4.6246656	0.3948229	772.24	PRELID1	PRELI domain containing 1
10905	9.41e-06	3.77e-06	0.0893	-4.6239076	-0.4128579	1537.45	MAN1A2	mannosidase alpha class 1A member 2
24146	9.41e-06	3.77e-06	0.2045	4.6239112	0.9454526	388.52	CLDN15	claudin 15
101927510	9.43e-06	3.77e-06	0.3395	4.6234183	1.569759	20.17	LOC101927510	uncharacterized LOC101927510
411	9.48e-06	3.80e-06	0.1081	4.6222717	0.4998483	481.92	ARSB	arylsulfatase B
4738	9.49e-06	3.80e-06	0.1239	-4.6221108	-0.5724506	978.11	NEDD8	NEDD8 ubiquitin like modifier
210	9.49e-06	3.80e-06	0.1862	-4.6220592	-0.8608366	2258.68	ALAD	aminolevulinate dehydratase
64581	9.49e-06	3.80e-06	0.3375	4.6219306	1.5601289	335.96	CLEC7A	C-type lectin domain containing 7A
57716	9.50e-06	3.80e-06	0.1743	-4.6217817	-0.8053512	156.81	PRX	periaxin
440307	9.53e-06	3.82e-06	0.2463	-4.6211168	-1.1383959	16.19	TTLL13	tubulin tyrosine ligase like 13
105373378	9.54e-06	3.82e-06	0.1163	4.6208848	0.5373566	32.87	LOC105373378	uncharacterized LOC105373378
644873	9.58e-06	3.84e-06	0.1191	-4.6199968	-0.5503635	535.47	SLC12A2-DT	SLC12A2 divergent transcript
9875	9.58e-06	3.84e-06	0.1639	4.6199022	0.7572295	1654.61	URB1	URB1 ribosome biogenesis homolog
3728	9.67e-06	3.88e-06	0.2371	-4.6179238	-1.0946793	479.12	JUP	junction plakoglobin
4952	9.72e-06	3.89e-06	0.1273	-4.6169177	-0.5877316	1312.99	OCRL	OCRL inositol polyphosphate-5-phosphatase
55281	9.72e-06	3.90e-06	0.216	4.6167984	0.9971049	365.81	TMEM140	transmembrane protein 140
64077	9.73e-06	3.90e-06	0.3701	-4.616714	-1.7084174	1305.63	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
7582	9.76e-06	3.91e-06	0.1489	-4.6159806	-0.6871441	422.14	ZNF33B	zinc finger protein 33B
23300	9.81e-06	3.93e-06	0.1138	-4.6149185	-0.5251922	1924.1	ATMIN	ATM interactor
25901	9.83e-06	3.94e-06	0.1901	-4.6145163	-0.8773937	441.21	CCDC28A	coiled-coil domain containing 28A
8641	9.84e-06	3.95e-06	0.1743	4.6140925	0.8040477	610.22	PCDHGB4	protocadherin gamma subfamily B, 4
8859	9.90e-06	3.97e-06	0.0904	4.6128746	0.4170167	407.62	STK19	serine/threonine kinase 19
3607	9.93e-06	3.99e-06	0.0816	-4.6121628	-0.3763222	1226.45	FOXK2	forkhead box K2
84656	9.98e-06	4.00e-06	0.0638	-4.6112819	-0.2944289	2694.29	GLYR1	glyoxylate reductase 1 homolog
11156	1.00e-05	4.02e-06	0.2357	4.6105028	1.0868152	722.74	PTP4A3	protein tyrosine phosphatase 4A3
286827	1.00e-05	4.03e-06	0.3467	-4.6099452	-1.598482	333.59	TRIM59	tripartite motif containing 59
145447	1.00e-05	4.03e-06	0.316	-4.6098871	-1.4569538	66.35	ABHD12B	abhydrolase domain containing 12B
6903	1.00e-05	4.03e-06	0.1201	-4.6098584	-0.5535625	419.57	TBCC	tubulin folding cofactor C
9883	1.01e-05	4.04e-06	0.0891	4.6095458	0.4109033	2802.73	POM121	POM121 transmembrane nucleoporin
29108	1.01e-05	4.05e-06	0.3041	4.6088453	1.4013735	122.86	PYCARD	PYD and CARD domain containing
51193	1.01e-05	4.06e-06	0.1125	4.6081393	0.518439	830.68	ZNF639	zinc finger protein 639
56931	1.01e-05	4.07e-06	0.1324	4.6077356	0.6101484	528.4	DUS3L	dihydrouridine synthase 3 like
105369347	1.01e-05	4.07e-06	0.2167	-4.6076351	-0.9984573	87.78	RELA-DT	RELA divergent transcript
7018	1.02e-05	4.09e-06	0.5181	-4.6069957	-2.3870096	13844.8	TF	transferrin
105371224	1.02e-05	4.09e-06	0.2164	-4.6066069	-0.996874	237.72	LOC105371224	uncharacterized LOC105371224
4929	1.02e-05	4.10e-06	0.2932	-4.6063879	-1.3506783	220.83	NR4A2	nuclear receptor subfamily 4 group A member 2
1025	1.02e-05	4.11e-06	0.0927	-4.6056731	-0.4267598	1647.92	CDK9	cyclin dependent kinase 9
107985873	1.03e-05	4.13e-06	0.1528	4.6049663	0.7034555	29.64	LOC107985873	
100506555	1.03e-05	4.13e-06	0.3163	-4.604666	-1.4564702	10.86	NECTIN3-AS1	NECTIN3 antisense RNA 1
102724788	1.03e-05	4.13e-06	0.3724	-4.6046427	-1.7146054	625.8	LOC102724788	replaced by ID 5625
220869	1.03e-05	4.13e-06	0.1063	-4.6045958	-0.4894297	598.8	ZNG1E	Zn regulated GTPase metalloprotein activator 1E
55361	1.03e-05	4.16e-06	0.1408	-4.6034188	-0.6483859	836.06	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha
9726	1.04e-05	4.18e-06	0.1031	4.6022353	0.474341	688.12	ZNF646	zinc finger protein 646
79441	1.04e-05	4.20e-06	0.0855	4.6012031	0.3935728	479.33	HAUS3	HAUS augmin like complex subunit 3
54953	1.05e-05	4.21e-06	0.1133	4.6007394	0.521183	858.53	ODR4	odr-4 GPCR localization factor homolog
114786	1.05e-05	4.22e-06	0.4675	-4.6003725	-2.1506013	329.36	XKR4	XK related 4
100847090	1.06e-05	4.24e-06	0.1952	-4.5990492	-0.8976319	7.86	MIR5187	microRNA 5187
100507098	1.06e-05	4.25e-06	0.2809	4.5987675	1.2919376	43.95	ADAMTS9-AS2	ADAMTS9 antisense RNA 2
256302	1.06e-05	4.26e-06	0.1021	4.5984563	0.469403	331.4	NATD1	N-acetyltransferase domain containing 1
57060	1.06e-05	4.26e-06	0.1976	-4.5983273	-0.9087413	2928.66	PCBP4	poly(rC) binding protein 4
7867	1.06e-05	4.27e-06	0.1639	4.5980091	0.7536359	552.41	MAPKAPK3	MAPK activated protein kinase 3
4852	1.06e-05	4.27e-06	0.6212	-4.5977499	-2.8559849	298.22	NPY	neuropeptide Y
105369225	1.06e-05	4.28e-06	0.1649	4.5973751	0.7580496	46.92	LOC105369225	uncharacterized LOC105369225
5983	1.06e-05	4.28e-06	0.2315	4.5972341	1.0642961	296.77	RFC3	replication factor C subunit 3
112724	1.07e-05	4.30e-06	0.1814	-4.5964324	-0.8339347	236.8	RDH13	retinol dehydrogenase 13
56672	1.07e-05	4.30e-06	0.0689	4.5961465	0.3166238	441.75	AKIP1	A-kinase interacting protein 1
9858	1.07e-05	4.31e-06	0.1261	-4.5956123	-0.579717	847.4	PPP1R26	protein phosphatase 1 regulatory subunit 26
5217	1.07e-05	4.33e-06	0.2373	-4.5949746	-1.0905758	6691.61	PFN2	profilin 2
51763	1.08e-05	4.34e-06	0.0612	-4.5944316	-0.2810327	747.69	INPP5K	inositol polyphosphate-5-phosphatase K
51103	1.09e-05	4.38e-06	0.1241	-4.5925069	-0.5698609	363.83	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1
107986555	1.09e-05	4.39e-06	0.3674	4.5922238	1.6869995	8.24	LOC107986555	uncharacterized LOC107986555
101927978	1.09e-05	4.40e-06	0.2678	4.5916377	1.2298438	10.94	ZFHX3-AS1	ZFHX3 antisense RNA 1
105370113	1.09e-05	4.40e-06	0.2844	-4.5915664	-1.3059248	22.88	LOC105370113	uncharacterized LOC105370113
6996	1.09e-05	4.41e-06	0.1212	4.5911219	0.5564451	454.62	TDG	thymine DNA glycosylase
146850	1.10e-05	4.42e-06	0.3211	4.5907158	1.474221	99.58	PIK3R6	phosphoinositide-3-kinase regulatory subunit 6
107984659	1.10e-05	4.42e-06	0.2411	-4.5905821	-1.1067939	134.49	LOC107984659	
4047	1.10e-05	4.42e-06	0.1608	-4.5904887	-0.7381412	2606.69	LSS	lanosterol synthase
100130776	1.10e-05	4.43e-06	0.3596	-4.5899422	-1.6503946	628.16	AGAP2-AS1	AGAP2 antisense RNA 1
91369	1.10e-05	4.43e-06	0.194	-4.5899483	-0.8905455	3150.63	ANKRD40	ankyrin repeat domain 40
389058	1.10e-05	4.44e-06	0.2682	4.5897888	1.231062	23.72	SP5	Sp5 transcription factor
79893	1.10e-05	4.44e-06	0.0728	-4.5894803	-0.3339582	1480.39	GGNBP2	gametogenetin binding protein 2
9815	1.10e-05	4.45e-06	0.0679	-4.5893462	-0.3116625	1561.21	GIT2	GIT ArfGAP 2
574406	1.10e-05	4.45e-06	0.3701	4.5892645	1.698376	14.41	ADAMTSL4-AS1	ADAMTSL4 antisense RNA 1
59277	1.10e-05	4.45e-06	0.3929	-4.589191	-1.8028949	432.41	NTN4	netrin 4
644192	1.10e-05	4.46e-06	0.333	4.588774	1.5280213	16.21	NR2F2-AS1	NR2F2 antisense RNA 1
374286	1.10e-05	4.46e-06	0.3326	4.5887772	1.5261864	30.06	FBXW10B	F-box and WD repeat domain containing 10B
1489	1.11e-05	4.46e-06	0.2238	4.5886865	1.0269388	96.65	CTF1	cardiotrophin 1
5832	1.11e-05	4.47e-06	0.2044	4.5881798	0.9378397	957.38	ALDH18A1	aldehyde dehydrogenase 18 family member A1
200539	1.11e-05	4.50e-06	0.1276	-4.5870032	-0.5853813	170.12	ANKRD23	ankyrin repeat domain 23
8273	1.11e-05	4.50e-06	0.1593	4.5869324	0.7306306	280.96	SLC10A3	solute carrier family 10 member 3
25775	1.12e-05	4.51e-06	0.2449	-4.5862246	-1.1230879	20.53	YWHAH-AS1	YWHAH antisense RNA 1
105378525	1.12e-05	4.53e-06	0.2465	-4.5855017	-1.1304509	29.51	LOC105378525	uncharacterized LOC105378525
105378390	1.12e-05	4.54e-06	0.496	-4.5850973	-2.2742789	24.15	LOC105378390	uncharacterized LOC105378390
6920	1.13e-05	4.55e-06	0.2753	4.5843547	1.2619306	198.83	TCEA3	transcription elongation factor A3
161835	1.13e-05	4.56e-06	0.3211	4.5842416	1.4718996	75.79	FSIP1	fibrous sheath interacting protein 1
54826	1.13e-05	4.57e-06	0.1056	-4.5836234	-0.4839994	162.29	GIN1	gypsy retrotransposon integrase 1
171389	1.13e-05	4.58e-06	0.4971	4.5830706	2.2782498	12.54	NLRP6	NLR family pyrin domain containing 6
2023	1.14e-05	4.59e-06	0.2046	4.5824941	0.9375435	22119.41	ENO1	enolase 1
9968	1.14e-05	4.60e-06	0.1062	4.5821422	0.4864179	1162.29	MED12	mediator complex subunit 12
3624	1.14e-05	4.61e-06	0.4542	4.581902	2.0812661	131.07	INHBA	inhibin subunit beta A
3570	1.14e-05	4.62e-06	0.2192	4.5813282	1.0044457	339.67	IL6R	interleukin 6 receptor
79096	1.14e-05	4.63e-06	0.1169	-4.5810476	-0.5355887	1104.48	CSTPP1	centriolar satellite-associated tubulin polyglutamylase complex regulator 1
59344	1.15e-05	4.63e-06	0.4366	-4.580701	-2.0000848	27.04	ALOXE3	arachidonate lipoxygenase 3
57587	1.15e-05	4.64e-06	0.1263	4.5806375	0.578648	1041.42	CFAP97	cilia and flagella associated protein 97
10178	1.15e-05	4.64e-06	0.309	4.5805628	1.4155963	957.54	TENM1	teneurin transmembrane protein 1
2356	1.15e-05	4.64e-06	0.0985	4.5802363	0.4513697	733.8	FPGS	folylpolyglutamate synthase
107984029	1.15e-05	4.66e-06	0.2154	-4.5797245	-0.9866774	12.03	LOC107984029	
150223	1.15e-05	4.66e-06	0.1262	-4.579587	-0.5779149	172.87	YDJC	YdjC chitooligosaccharide deacetylase homolog
79161	1.15e-05	4.67e-06	0.1018	4.5791921	0.4660765	291.85	TMEM243	transmembrane protein 243
254263	1.16e-05	4.69e-06	0.2718	-4.57841	-1.2446393	705.96	CNIH2	cornichon family AMPA receptor auxiliary protein 2
146562	1.16e-05	4.71e-06	0.3406	4.5771971	1.5588813	75.6	DNAAF8	dynein axonemal assembly factor 8
124222	1.17e-05	4.73e-06	0.2516	-4.576338	-1.15151	1399.13	PAQR4	progestin and adipoQ receptor family member 4
3741	1.17e-05	4.75e-06	0.4085	-4.5754974	-1.8693075	52.63	KCNA5	potassium voltage-gated channel subfamily A member 5
107985725	1.17e-05	4.76e-06	0.3528	-4.5752842	-1.6143455	11.18	LOC107985725	uncharacterized LOC107985725
150967	1.18e-05	4.77e-06	0.1744	-4.574598	-0.7978325	1017.43	LINC01963	long intergenic non-protein coding RNA 1963
107985399	1.18e-05	4.77e-06	0.1908	-4.5745482	-0.8729703	19.01	LOC107985399	
100009676	1.19e-05	4.80e-06	0.1548	4.5733414	0.7077578	82.85	ZBTB11-AS1	ZBTB11 antisense RNA 1
285093	1.19e-05	4.80e-06	0.4725	-4.5731728	-2.1606414	105.48	RTP5	receptor transporter protein 5 (putative)
109623452	1.19e-05	4.81e-06	0.2422	-4.5728733	-1.1075596	37.76	SNORD159	small nucleolar RNA, C/D box 159
27294	1.19e-05	4.82e-06	0.209	-4.5726188	-0.9558553	26.59	DHDH	dihydrodiol dehydrogenase
116362	1.19e-05	4.84e-06	0.4671	-4.5717831	-2.1355143	110.29	RBP7	retinol binding protein 7
11340	1.19e-05	4.84e-06	0.1513	4.5717283	0.6917127	507.59	EXOSC8	exosome component 8
3606	1.20e-05	4.87e-06	0.3479	4.5704495	1.5900392	253.26	IL18	interleukin 18
3015	1.20e-05	4.87e-06	0.1854	4.5704244	0.8472446	2349.48	H2AZ1	H2A.Z variant histone 1
137964	1.20e-05	4.87e-06	0.08	4.5703232	0.3658002	2058.99	GPAT4	glycerol-3-phosphate acyltransferase 4
56928	1.20e-05	4.88e-06	0.1186	4.5700577	0.5419525	2495.36	SPPL2B	signal peptide peptidase like 2B
284611	1.21e-05	4.92e-06	0.2714	-4.5681621	-1.2397001	826.75	EEIG2	EEIG family member 2
100534592	1.21e-05	4.92e-06	0.1027	4.5680536	0.4693459	403.11	URGCP-MRPS24	URGCP-MRPS24 readthrough
285045	1.21e-05	4.92e-06	0.43	-4.5679805	-1.9640655	34.88	LINC00486	long intergenic non-protein coding RNA 486
100287227	1.21e-05	4.93e-06	0.2576	4.5678435	1.1765251	34.84	TIPARP-AS1	TIPARP antisense RNA 1
9025	1.22e-05	4.93e-06	0.1122	-4.5677735	-0.512463	490.68	RNF8	ring finger protein 8
101101775	1.22e-05	4.93e-06	0.2316	4.5675757	1.0580638	32.14	TMEM220-AS1	TMEM220 antisense RNA 1
6650	1.22e-05	4.95e-06	0.1403	4.5670797	0.6407253	914.79	CAPN15	calpain 15
25824	1.22e-05	4.95e-06	0.1163	-4.5670363	-0.531071	2548.82	PRDX5	peroxiredoxin 5
101929215	1.22e-05	4.96e-06	0.2036	4.5664242	0.9297382	61.76	THBS4-AS1	THBS4 antisense RNA 1
54874	1.22e-05	4.96e-06	0.1806	4.5663019	0.824625	1221.43	FNBP1L	formin binding protein 1 like
23541	1.22e-05	4.97e-06	0.1391	4.5661672	0.635064	1778.34	SEC14L2	SEC14 like lipid binding 2
124491	1.23e-05	5.00e-06	0.0843	4.5649862	0.3847922	752.83	TMEM170A	transmembrane protein 170A
105371060	1.23e-05	5.00e-06	0.1614	-4.5647636	-0.7369288	26.03	LOC105371060	uncharacterized LOC105371060
26586	1.24e-05	5.03e-06	0.2586	4.563456	1.1798898	700.43	CKAP2	cytoskeleton associated protein 2
541473	1.24e-05	5.03e-06	0.185	4.5634011	0.8441335	53.33	LOC541473	FKBP prolyl isomerase 6 pseudogene
23263	1.24e-05	5.04e-06	0.3028	-4.5631103	-1.3818727	2776.71	MCF2L	MCF.2 cell line derived transforming sequence like
7760	1.24e-05	5.05e-06	0.085	-4.5626025	-0.3877603	481.56	ZNF213	zinc finger protein 213
201725	1.26e-05	5.11e-06	0.2089	4.5602765	0.9526889	228.35	C4orf46	chromosome 4 open reading frame 46
745	1.26e-05	5.11e-06	0.4706	-4.5602874	-2.146237	5798.85	MYRF	myelin regulatory factor
83932	1.26e-05	5.12e-06	0.0996	4.5597236	0.4542715	269.85	SPRTN	SprT-like N-terminal domain
105374443	1.26e-05	5.13e-06	0.3668	4.559512	1.6724794	13.53	LOC105374443	replaced by ID 105374444
1497	1.26e-05	5.13e-06	0.1175	4.5592012	0.5356731	595.14	CTNS	cystinosin, lysosomal cystine transporter
23061	1.27e-05	5.15e-06	0.099	-4.5587545	-0.4514474	4452.6	TBC1D9B	TBC1 domain family member 9B
26154	1.27e-05	5.15e-06	0.3319	4.5587038	1.5132539	23.17	ABCA12	ATP binding cassette subfamily A member 12
643542	1.27e-05	5.18e-06	0.3362	4.5573004	1.532069	10.16	DSEL-AS1	DSEL antisense RNA 1
100506795	1.27e-05	5.18e-06	0.4124	4.5572231	1.8794259	184	LINC01354	long intergenic non-protein coding RNA 1354
100130872	1.27e-05	5.18e-06	0.3109	-4.5571936	-1.4166086	28.76	LOC100130872	uncharacterized LOC100130872
6518	1.28e-05	5.19e-06	0.3341	4.5569854	1.5226232	1231.52	SLC2A5	solute carrier family 2 member 5
201895	1.28e-05	5.20e-06	0.1534	-4.5565119	-0.699159	1611.31	SMIM14	small integral membrane protein 14
11282	1.28e-05	5.21e-06	0.1112	4.556241	0.5067538	1466.8	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
80164	1.28e-05	5.21e-06	0.3664	-4.5560141	-1.6695255	630.06	PRR36	proline rich 36
54512	1.28e-05	5.23e-06	0.1165	4.5554368	0.5308002	254.79	EXOSC4	exosome component 4
105373381	1.29e-05	5.25e-06	0.277	-4.5544043	-1.2617393	10.63	ECMXP	extracellular matrix protein X-linked, pseudogene
641467	1.29e-05	5.26e-06	0.2291	-4.5541868	-1.0431845	101.6	TSC22D1-AS1	TSC22D1 antisense RNA 1
101930370	1.29e-05	5.26e-06	0.1747	4.5540173	0.7953675	47.57	GALNT7-DT	GALNT7 divergent transcript
